,Time,User,Message,Sentiment
224,525.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,b05f548f28b713f417140316a9e70531eeba30d7 called friendship ,NEUTRAL
225,527.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,6d9cdd389464e8fd231b9ddbba99854f75abc122 hello big hey thank ,POSITIVE
226,527.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,removed it sychoz but keep it positive he plays with his friends cause he a real one ,POSITIVE
227,527.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,c4d52900e917164806441e907e29fde4a44ada99 i'm scared imma get addicted & not sleep lol ,MIXED
228,529.0,7be538c12a69cfb4515e8ab767899fc20d21d50f,is andy from make a wish cody is such a good guy ,POSITIVE
229,534.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,and wants to win him and his friends $ ,MIXED
230,535.0,5b2705bf770285730116e319d00772491d77a6c7,lul ,NEUTRAL
231,543.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,chat let's fill the chat room with this emote frankerz frankerz frankerz ,NEUTRAL
232,544.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,6d9cdd389464e8fd231b9ddbba99854f75abc122 “king of the chat room” thank man thank ,POSITIVE
233,546.0,e76355dbb6662d03f7c96aba73d4327fe01356b3,if you guys get 13 this game ill sub ,NEUTRAL
234,551.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983 wtf lol ,NEUTRAL
235,551.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 will u be my friend ,POSITIVE
236,553.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype ,NEUTRAL
237,554.0,c4d52900e917164806441e907e29fde4a44ada99,72d95fc26b737b8e551fcf81b98f01974d51bfa7 ohh that will happen lol ,NEUTRAL
238,555.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,nhl 19 ,NEUTRAL
239,555.0,e4ae11ef6583b37b2dc4b7115722c92e55122533,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
240,557.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,frankerz frankerz frankerz frankerz frankerz frankerz ,NEUTRAL
241,557.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,f58e8388f2fbe13d5df7b68618f8474610501f35 sup ,NEUTRAL
242,560.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubgrip xposedsubgrip xposedsubgrip xposedsubgrip xposedsubgrip xposedsubgrip ,NEUTRAL
243,561.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,get out of here nhl 19 ,NEUTRAL
244,563.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,fray 100% big dawg ,NEUTRAL
245,564.0,dc3236206109cfa8b263b7f01e6a91529107fa51,high hopes ,NEGATIVE
246,564.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,fuck this song ,NEGATIVE
247,565.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,6d9cdd389464e8fd231b9ddbba99854f75abc122 no wtf thank ,MIXED
248,566.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,lul ,NEUTRAL
249,567.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz frankerz ,NEUTRAL
250,567.0,ae1cd36f286db51f95d5786d1ec758cda1784d8b,theste10stevefired theste10stevefired theste10stevefired theste10stevefired ,NEUTRAL
251,567.0,67edda483699228d1119fc334e35201b913a71c9,0c4cdd54f9f496dfd9b6bbca7b395db163295211 calm down u trendsetter ,NEUTRAL
252,568.0,0c8fee4a434b468a552d42a6bfacc7f2cf3926bb,xposedsubbot ,NEUTRAL
253,568.0,e4ae11ef6583b37b2dc4b7115722c92e55122533,let's get it bab ,NEUTRAL
254,568.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,e76355dbb6662d03f7c96aba73d4327fe01356b3 you should sub anyway ¯\_(ツ)_/¯ ,NEUTRAL
255,569.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubpogchamp xposedsubpogchamp xposedsubpogchamp xposedsubpogchamp xposedsubpogchamp xposedsubpogchamp xposedsubpogchamp ,NEUTRAL
256,574.0,b05f548f28b713f417140316a9e70531eeba30d7,xposedsubhelmet ,MIXED
257,576.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud ,NEUTRAL
258,576.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,y'all wild lol ,NEUTRAL
259,578.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,frankerz frankerz frankerz ,NEUTRAL
260,581.0,ece15974c4d0823e2b177c8ee4233463279f54f1,what was the last song called ,NEUTRAL
261,583.0,bec9928dd2e86ab7cea688c3c557662b2b0c5efd,big nhl player here ,NEUTRAL
262,586.0,3683ac402c9ec46b661769ace2600f47636946f4,zkmhypers ,NEUTRAL
263,586.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubhelp xposedsubhelp xposedsubhelp xposedsubhelp xposedsubhelp xposedsubhelp ,NEUTRAL
264,587.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,67edda483699228d1119fc334e35201b913a71c9 it's too cute frankerz ,POSITIVE
265,587.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,e4ae11ef6583b37b2dc4b7115722c92e55122533 aj is looking for a chall ,NEUTRAL
266,591.0,0c8fee4a434b468a552d42a6bfacc7f2cf3926bb,xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve xposedsubsteve ,NEUTRAL
267,593.0,81ee4ff26208cb3185682653ceb2fb61d1e87d43,regain ,MIXED
268,599.0,e76355dbb6662d03f7c96aba73d4327fe01356b3,35997e836ef25822d4b7e876dfcf48ff641b7b76 gotta give him a goal ,NEUTRAL
269,601.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,xposedsubdog xposedsubdog xposedsubdog xposedsubdog xposedsubdog xposedsubdog xposedsubdog xposedsubdog ,NEUTRAL
270,604.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,thank u sexy mike i always knew u was sexy all my friends are sexy as fuck or else they not my friend ,MIXED
271,605.0,07747d005f5ae1318298af269951e4e90b1bac37,5/25 and this is map 2 ,NEUTRAL
272,605.0,7a7c0ae2745942eaa5b8971329514c127dfd5c78,ce916ce4c1dc6b485e67f10a2dd61d208bf1a6db that song was called in bloom ,NEUTRAL
273,605.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary ,NEUTRAL
274,612.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lmaoo ,POSITIVE
275,613.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank big guy thank much ,POSITIVE
276,617.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,c4d52900e917164806441e907e29fde4a44ada99 my allergies just got worse ,NEGATIVE
277,621.0,e76355dbb6662d03f7c96aba73d4327fe01356b3,07747d005f5ae1318298af269951e4e90b1bac37 yessir ,NEUTRAL
278,626.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,high high :love-you_gesture_light_skin_tone: xposedsubpogchamp :love-you_gesture_light_skin_tone: hopes ,NEUTRAL
279,627.0,07747d005f5ae1318298af269951e4e90b1bac37,e76355dbb6662d03f7c96aba73d4327fe01356b3 thx bub ,NEUTRAL
280,629.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,9a2af25ed4df25aef3a23d05451116cdb0084a2b thank much ,POSITIVE
281,630.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,e76355dbb6662d03f7c96aba73d4327fe01356b3 you won't regret subbing cody is great with a great community ,POSITIVE
282,634.0,07747d005f5ae1318298af269951e4e90b1bac37,cody is good for 15 this game ,POSITIVE
283,635.0,b192c9f1a330f134a3e0ece6e2eadd840e81b817,let's gooooo ,POSITIVE
284,641.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype xposedsubsubhype ,NEUTRAL
285,641.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,ice you da man ,NEUTRAL
286,646.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
287,646.0,81ee4ff26208cb3185682653ceb2fb61d1e87d43,bro win it for yourself ,POSITIVE
288,648.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,sexy ass mike give me wood mikewoods ,NEUTRAL
289,648.0,81ee4ff26208cb3185682653ceb2fb61d1e87d43,lets go dawg ,NEUTRAL
290,649.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,gg ,NEUTRAL
291,649.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,6d9cdd389464e8fd231b9ddbba99854f75abc122 yessss thank ,POSITIVE
292,650.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,6d9cdd389464e8fd231b9ddbba99854f75abc122 yesssssss thank ,POSITIVE
293,651.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
294,652.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lmao ,POSITIVE
295,652.0,07747d005f5ae1318298af269951e4e90b1bac37,how many people are in this wager or did someone get real freakin scary and bet $500 on their own ,NEGATIVE
296,656.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
297,658.0,5149f5f4790406d2f7d1b8ccdd13824d50ee55e5,xposedsubtrain xposedsubtrain xposedsubtrain xposedsubtrain xposedsubtrain xposedsubtrain xposedsubtrain ,NEUTRAL
298,659.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,fuckin thank 6d9cdd389464e8fd231b9ddbba99854f75abc122 everyone thank ,MIXED
299,660.0,e76355dbb6662d03f7c96aba73d4327fe01356b3,35997e836ef25822d4b7e876dfcf48ff641b7b76 ive subbed a couple months before & im here all the time i gotchu ,NEUTRAL
300,660.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,they call me mike brick ,NEGATIVE
301,660.0,c4d52900e917164806441e907e29fde4a44ada99,72d95fc26b737b8e551fcf81b98f01974d51bfa7 allergies are the worst i have it right know to ,NEGATIVE
302,666.0,3683ac402c9ec46b661769ace2600f47636946f4,xposedlogo lul ,NEUTRAL
303,669.0,7d34eba783117162843a841c4b2a19871acf9ad9,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
304,673.0,7d34eba783117162843a841c4b2a19871acf9ad9,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
305,673.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,e76355dbb6662d03f7c96aba73d4327fe01356b3 :hundred_points: ,NEUTRAL
306,678.0,3683ac402c9ec46b661769ace2600f47636946f4,you got this ,NEUTRAL
307,680.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,mike footlong brick layer ,NEUTRAL
308,684.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,thank much ,POSITIVE
309,685.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lmao ,POSITIVE
310,697.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,what's the profit if he loses the $500 for the viewers ,NEGATIVE
311,699.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,slang that thang sheeeeeeeesh ,NEUTRAL
312,703.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 wait wtf i thought you were trolling bout nickmercs :( ,NEGATIVE
313,705.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,weighs as much as a brick lemme tell ya bud 0ee60520e0eb421bf8a0b28e44df674d9fab7c10 ,NEUTRAL
314,705.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank ,MIXED
315,710.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,rules ,NEUTRAL
316,711.0,10577d0e8a83b1609efb0dc3d6774fbab998e2c3,dude swam into the ocean or somethin ,NEUTRAL
317,714.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,holy shit ,MIXED
318,715.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,6d9cdd389464e8fd231b9ddbba99854f75abc122 nothank thank you much thank ,POSITIVE
319,716.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,nono 0c4cdd54f9f496dfd9b6bbca7b395db163295211 nick mercs really left 100t ,NEUTRAL
320,717.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,everyone leaving their orgs :( ,NEGATIVE
321,720.0,dc3236206109cfa8b263b7f01e6a91529107fa51,bet is liveeeeee ,NEUTRAL
322,732.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,really guys thank ,POSITIVE
323,739.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,i love nick bro ,POSITIVE
324,741.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,lmaooooo ,POSITIVE
325,742.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,yung u been saying that for the last 45 minutes ,NEUTRAL
326,747.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,ya alright ,NEUTRAL
327,755.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,mikes wood weigh more than a entire house ,NEGATIVE
328,757.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,oh yea i'm good bro thank t ,POSITIVE
329,758.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 they keep 0c486751bea19144608e572a70f44af58edac032 me too lol ,NEUTRAL
330,762.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lmao ,POSITIVE
331,764.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 yes thank ,POSITIVE
332,767.0,4419df3c475fa538b3c87f5fc6c80a6b0abbec09,match ,NEUTRAL
333,770.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,it's been live it ain't last map i thought ,NEGATIVE
334,795.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,yeah you guys are great thank thank much 1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 6d9cdd389464e8fd231b9ddbba99854f75abc122 ,POSITIVE
335,802.0,eba38a51ceef173902f3c5c3306541977b5c0f37,that was close ,NEUTRAL
336,807.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,lmaooooo ,POSITIVE
337,808.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,thank ,MIXED
338,810.0,07747d005f5ae1318298af269951e4e90b1bac37,damn lobby is dying fast ,NEGATIVE
339,814.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,xposedsubspiton xposedsubspiton xposedsubspiton ,NEUTRAL
340,817.0,67edda483699228d1119fc334e35201b913a71c9,betterrrrrr ,NEUTRAL
341,819.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,bro 58 already ,NEUTRAL
342,821.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,what ,NEUTRAL
343,822.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,xposedsubletsgo xposedsubspiton xposedsubletsgo xposedsubspiton xposedsubletsgo xposedsubspiton xposedsubletsgo xposedsubspiton ,NEUTRAL
344,825.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 these dudes wild lol ,NEUTRAL
345,829.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 6d9cdd389464e8fd231b9ddbba99854f75abc122 genuine thank much thank you guys 52 thank ,POSITIVE
346,831.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,facts newport ,NEUTRAL
347,831.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,already down to 57 jeez ,NEUTRAL
348,831.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 no thank ,NEGATIVE
349,840.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,where did the lobby go ,NEUTRAL
350,840.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 yes thank ,POSITIVE
351,843.0,07747d005f5ae1318298af269951e4e90b1bac37,point 45 ,NEUTRAL
352,844.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,i press mikewood and he actually stream and guess what he is my buddy and he is actually sexy to ,POSITIVE
353,851.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,thank ,MIXED
354,852.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,ahah my g ,NEUTRAL
355,861.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,half the lobby gone but is first circle even finished xposedsubdave ,NEGATIVE
356,879.0,f71680f3859f73483d6bd50e6d25dafc27eea3d4,profit ,MIXED
357,883.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,hey chat thank ,POSITIVE
358,886.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,56 already ,NEUTRAL
359,888.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,profit ,MIXED
360,890.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,xposedsubrealscary ,NEUTRAL
361,893.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,yungj what u smoking ,NEUTRAL
362,898.0,07747d005f5ae1318298af269951e4e90b1bac37,is this entire lobby sweats my god it is dying fast ,NEGATIVE
363,898.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,profit ,MIXED
364,907.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lucky ,MIXED
365,908.0,10577d0e8a83b1609efb0dc3d6774fbab998e2c3,thank ,MIXED
366,909.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,profit ,MIXED
367,910.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,they are up roughly 40 ,NEUTRAL
368,913.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,nothing thank though fray what a guy thank ,MIXED
369,913.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 he is smoking that “thank” ,POSITIVE
370,918.0,07747d005f5ae1318298af269951e4e90b1bac37,did they win the $185 wager from about an hour ago ,NEUTRAL
371,918.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,okay lol thanks ,POSITIVE
372,925.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,is grip 2 with the icr like reg mp and stuff ,NEUTRAL
373,929.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,3c9612863228a11808e3a1d9d3da30e73dca0a9d you mean thank* ,NEUTRAL
374,933.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,in blackout ,NEUTRAL
375,939.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,they were up 150 lost a 300 put them to -150 then won a 185 so 35 ,MIXED
376,939.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,10577d0e8a83b1609efb0dc3d6774fbab998e2c3 yes thank ,POSITIVE
377,942.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,yungj smokin that pipe layin that pipe too ,NEUTRAL
378,951.0,07747d005f5ae1318298af269951e4e90b1bac37,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 thanks mike i missed the $185 game ,NEUTRAL
379,954.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,9a2af25ed4df25aef3a23d05451116cdb0084a2b cmonbruh ,NEUTRAL
380,955.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 yes thank ,POSITIVE
381,958.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,facts my g thank ,POSITIVE
382,962.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,np big toque ,NEUTRAL
383,964.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,torque ,NEUTRAL
384,970.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,mans just left an elo sight ,NEUTRAL
385,970.0,07747d005f5ae1318298af269951e4e90b1bac37,:) ,POSITIVE
386,971.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,big thank over here yo let's go code man ,POSITIVE
387,973.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,oisnu there with em ,NEUTRAL
388,986.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,thank chat thank ,POSITIVE
389,988.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,41 people left wooooow notlikethis ,NEGATIVE
390,989.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,type thank if you got big nuts ,MIXED
391,995.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 oh you know it thank ,POSITIVE
392,997.0,07747d005f5ae1318298af269951e4e90b1bac37,i don't think i've ever seen a lobby die this fast ,NEGATIVE
393,997.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,dropping like flies ,NEGATIVE
394,1000.0,691c80c68718d653f040636671ab7ea03d380c25,funkbbot ,NEUTRAL
395,1000.0,c4d52900e917164806441e907e29fde4a44ada99,lobby is really dropping quick damn ,NEGATIVE
396,1001.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,thank ,MIXED
397,1002.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,6d9cdd389464e8fd231b9ddbba99854f75abc122 thank ,POSITIVE
398,1014.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,who would u rather be for a day conderezza rice or jennifer lopez ,NEUTRAL
399,1018.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,35997e836ef25822d4b7e876dfcf48ff641b7b76 no really thank ,NEGATIVE
400,1022.0,07747d005f5ae1318298af269951e4e90b1bac37,xposedsubnerd sniper ,NEUTRAL
401,1047.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,9a2af25ed4df25aef3a23d05451116cdb0084a2b are you okay brother ,POSITIVE
402,1047.0,07747d005f5ae1318298af269951e4e90b1bac37,i don't care if you live or not lul brutal ,MIXED
403,1047.0,691c80c68718d653f040636671ab7ea03d380c25,hahaha ,NEUTRAL
404,1049.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,lol ,MIXED
405,1059.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,welp ,NEUTRAL
406,1063.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,35997e836ef25822d4b7e876dfcf48ff641b7b76 yes thank ,POSITIVE
407,1064.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,great thank how you doin g ,POSITIVE
408,1073.0,54d867bc2798ab953c4746222d9c6e63beab751d,just got perma banned on my other account for no reason wtf ,NEGATIVE
409,1085.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,phucy ,NEUTRAL
410,1089.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,whats your other acc ,NEUTRAL
411,1091.0,1bc26f4fc70524be548c4d0ee1603466f16cc1ac,melendez-duke lmfao shitty wager kid ,MIXED
412,1101.0,94312741487388e33fa4bd5c093dbe5831b7a90b,bobbyp4nade bobbyp4bug bobbyp4nade bobbyp4bug bobbyp4bug bobbyp4bug ,NEUTRAL
413,1116.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,addiction ,NEGATIVE
414,1119.0,691c80c68718d653f040636671ab7ea03d380c25,funkbcarry ,NEUTRAL
415,1127.0,54d867bc2798ab953c4746222d9c6e63beab751d,my other is yourebannedbud i got steve emotes on there that i wanna use ,NEUTRAL
416,1138.0,5b2705bf770285730116e319d00772491d77a6c7,xposedsubsteve ,NEUTRAL
417,1146.0,07747d005f5ae1318298af269951e4e90b1bac37,xposedsubsteve ,NEUTRAL
418,1148.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,54d867bc2798ab953c4746222d9c6e63beab751d welp you're banned ,NEGATIVE
419,1148.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,xposedsubsteve ,NEUTRAL
420,1152.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,xposedsubsteve ,NEUTRAL
421,1153.0,e4ae11ef6583b37b2dc4b7115722c92e55122533,xposedsubsteve ,NEUTRAL
422,1154.0,54d867bc2798ab953c4746222d9c6e63beab751d,bud ,NEUTRAL
423,1157.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,lmaooooo ,POSITIVE
424,1159.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,xposedsubsteve xposedsubsteve ,NEUTRAL
425,1161.0,fc7c3b342ae39d18d8520eb7172e0b2490a336dd,ok bud ,NEUTRAL
426,1164.0,566a436aa4535deb4b2252df0a997db5cc9bb527,d: ,NEUTRAL
427,1170.0,c3895396424e10934d9dc42f038f4363c8df210c,xposedsubsteve xposedsubsteve xposedsubsteve ,NEUTRAL
428,1170.0,67edda483699228d1119fc334e35201b913a71c9,lmao ,POSITIVE
429,1171.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,i come back to that ,NEUTRAL
430,1173.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,ughh ,NEGATIVE
431,1173.0,b05f548f28b713f417140316a9e70531eeba30d7,xposedsubrealscary ,NEUTRAL
432,1174.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,sus ,NEUTRAL
433,1176.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,you can't travel without them tho it's not like fort where there's launch pads and gizers ,MIXED
434,1176.0,b05f548f28b713f417140316a9e70531eeba30d7,xposedsubpogchamp ,NEUTRAL
435,1178.0,28b0670b53bce6ecce874a960ce9db74d4acfe1d,lmao ,POSITIVE
436,1181.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,chat what yall like frag>cluster or cluster>frag ,NEUTRAL
437,1182.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubdave xposedsubdave xposedsubdave xposedsubdave ,NEUTRAL
438,1183.0,657441faa54eee5099d03c4e0648b26430fa1fc6,yeah i gotta go after that one xposedsubdave xposedsubdave xposedsubdave ,NEUTRAL
439,1188.0,67edda483699228d1119fc334e35201b913a71c9,72d95fc26b737b8e551fcf81b98f01974d51bfa7 what did u expect honestly ,NEUTRAL
